Mailing ZIP Code,US Congressional District,Gender,Perm ZIP Code,Status Code,Precinct ID,_merge,Age,Age at Registration,Registration Year
78610-0732,25.0,2,2,2,2,2,2,2,2
78715-1899,35.0,1,1,1,1,1,1,1,1
78652-0127,25.0,1,1,1,1,1,1,1,1
22204-1377,12.0,2,2,2,2,2,2,2,2
22204-1377,14.0,1,1,1,1,1,1,1,1
22204-1377,19.0,1,1,1,1,1,1,1,1
22204-1377,22.0,1,1,1,1,1,1,1,1
22204-1377,31.0,1,1,1,1,1,1,1,1
22204-1377,35.0,1,1,1,1,1,1,1,1
76834,35.0,1,1,1,1,1,1,1,1
78667-1731,21.0,1,1,1,1,1,1,1,1
78667-1731,25.0,1,1,1,1,1,1,1,1
43022,21.0,1,1,1,1,1,1,1,1
43022,34.0,1,1,1,1,1,1,1,1
20910-0000,35.0,1,1,1,1,1,1,1,1
78667-1907,21.0,1,1,1,1,1,1,1,1
33178-1642,35.0,1,1,1,1,1,1,1,1
33178-1642,36.0,1,1,1,1,1,1,1,1
77949,21.0,1,1,1,1,1,1,1,1
78666-6778,21.0,1,1,1,1,1,1,1,1
78667-0324,25.0,2,2,2,2,2,2,2,2
78667-0324,31.0,1,1,1,1,1,1,1,1
78699,31.0,23,23,23,23,23,23,23,23
78699,35.0,1,1,1,1,1,1,1,1
78683-0000,35.0,1,1,1,1,1,1,1,1
96638,9.0,1,1,1,1,1,1,1,1
96638,25.0,1,1,1,1,1,1,1,1
29601,7.0,1,1,1,1,1,1,1,1
29601,26.0,1,1,1,1,1,1,1,1
29601,31.0,4,4,4,4,4,4,4,4
29601,35.0,1,1,1,1,1,1,1,1
78730-0000,25.0,1,1,1,1,1,1,1,1
96306-6204,35.0,1,1,1,1,1,1,1,1
92247,35.0,1,1,1,1,1,1,1,1
78640-5547,35.0,1,1,1,1,1,1,1,1
18109,11.0,1,1,1,1,1,1,1,1
18109,18.0,1,1,1,1,1,1,1,1
18109,35.0,1,1,1,1,1,1,1,1
93436-0000,21.0,1,1,1,1,1,1,1,1
78667-1771,21.0,1,1,1,1,1,1,1,1
78666-1840,35.0,1,1,1,1,1,1,1,1
70030,35.0,2,2,2,2,2,2,2,2
70030,36.0,1,1,1,1,1,1,1,1
77720-0000,21.0,1,1,1,1,1,1,1,1
02163-1701,25.0,1,1,1,1,1,1,1,1
78619-0097,21.0,1,1,1,1,1,1,1,1
78715-1521,25.0,1,1,1,1,1,1,1,1
78620-1092,17.0,1,1,1,1,1,1,1,1
78620-1092,21.0,3,3,3,3,3,3,3,3
19125,25.0,1,1,1,1,1,1,1,1
19125,33.0,1,1,1,1,1,1,1,1
80829,2.0,8,8,8,8,8,8,8,8
80829,7.0,79,79,79,79,79,79,79,79
80829,8.0,1,1,1,1,1,1,1,1
80829,9.0,89,89,89,89,89,89,89,89
80829,18.0,15,15,15,15,15,15,15,15
80829,22.0,13,13,13,13,13,13,13,13
80829,29.0,5,5,5,5,5,5,5,5
80829,35.0,1,1,1,1,1,1,1,1
77274,27.0,1,1,1,1,1,1,1,1
77274,35.0,1,1,1,1,1,1,1,1
78429,21.0,1,1,1,1,1,1,1,1
78429,27.0,161,161,161,161,161,161,161,161
77950,14.0,1,1,1,1,1,1,1,1
77950,16.0,1,1,1,1,1,1,1,1
77950,35.0,2,2,2,2,2,2,2,2
77950,36.0,1,1,1,1,1,1,1,1
98208,21.0,1,1,1,1,1,1,1,1
78610-0812,25.0,1,1,1,1,1,1,1,1
78678,12.0,1,1,1,1,1,1,1,1
78678,25.0,1,1,1,1,1,1,1,1
90029,25.0,1,1,1,1,1,1,1,1
02171,35.0,1,1,1,1,1,1,1,1
78640-0152,25.0,1,1,1,1,1,1,1,1
78623-0000,2.0,2,2,2,2,2,2,2,2
78623-0000,7.0,42,42,42,42,42,42,42,42
78623-0000,9.0,27,27,27,27,27,27,27,27
78623-0000,10.0,3,3,3,3,3,3,3,3
78623-0000,14.0,1,1,1,1,1,1,1,1
78623-0000,18.0,5,5,5,5,5,5,5,5
78623-0000,21.0,1,1,1,1,1,1,1,1
78623-0000,22.0,14,14,14,14,14,14,14,14
78623-0000,25.0,3,3,3,3,3,3,3,3
78623-0000,27.0,1,1,1,1,1,1,1,1
78623-0000,29.0,1,1,1,1,1,1,1,1
78623-0000,36.0,2,2,2,2,2,2,2,2
77236,35.0,1,1,1,1,1,1,1,1
60605-0000,35.0,1,1,1,1,1,1,1,1
77781,25.0,1,1,1,1,1,1,1,1
78610-1410,25.0,2,2,2,2,2,2,2,2
78620-3627,21.0,1,1,1,1,1,1,1,1
78667-1982,35.0,1,1,1,1,1,1,1,1
78667-1916,35.0,1,1,1,1,1,1,1,1
78640-0816,25.0,2,2,2,2,2,2,2,2
78640-0816,35.0,1,1,1,1,1,1,1,1
93063,25.0,1,1,1,1,1,1,1,1
23320-5727,9.0,1,1,1,1,1,1,1,1
23320-5727,12.0,1,1,1,1,1,1,1,1
23320-5727,25.0,1,1,1,1,1,1,1,1
18104,3.0,6,6,6,6,6,6,6,6
18104,5.0,1,1,1,1,1,1,1,1
18104,6.0,1,1,1,1,1,1,1,1
18104,12.0,3,3,3,3,3,3,3,3
18104,19.0,1,1,1,1,1,1,1,1
18104,21.0,1,1,1,1,1,1,1,1
18104,22.0,1,1,1,1,1,1,1,1
18104,24.0,19,19,19,19,19,19,19,19
18104,26.0,3,3,3,3,3,3,3,3
18104,30.0,3,3,3,3,3,3,3,3
18104,32.0,2,2,2,2,2,2,2,2
75007-0000,35.0,1,1,1,1,1,1,1,1
77088-6053,35.0,1,1,1,1,1,1,1,1
09589-0002,35.0,2,2,2,2,2,2,2,2
78715-2588,21.0,1,1,1,1,1,1,1,1
78715-2588,27.0,1,1,1,1,1,1,1,1
78715-2588,35.0,1,1,1,1,1,1,1,1
10301,25.0,1,1,1,1,1,1,1,1
78619-0008,25.0,1,1,1,1,1,1,1,1
78676-1705,35.0,1,1,1,1,1,1,1,1
92807-0000,21.0,1,1,1,1,1,1,1,1
78667-0593,7.0,1,1,1,1,1,1,1,1
78667-0593,25.0,1,1,1,1,1,1,1,1
97365,35.0,1,1,1,1,1,1,1,1
78640-1613,12.0,1,1,1,1,1,1,1,1
78640-1613,25.0,2,2,2,2,2,2,2,2
39090,21.0,1,1,1,1,1,1,1,1
70613,25.0,1,1,1,1,1,1,1,1
78620-1396,25.0,1,1,1,1,1,1,1,1
78620-7338,1.0,1,1,1,1,1,1,1,1
78620-7338,4.0,2,2,2,2,2,2,2,2
78620-7338,7.0,2,2,2,2,2,2,2,2
78620-7338,22.0,1,1,1,1,1,1,1,1
78620-7338,25.0,1,1,1,1,1,1,1,1
78620-7338,29.0,1,1,1,1,1,1,1,1
78620-7338,32.0,1,1,1,1,1,1,1,1
70301,21.0,2,2,2,2,2,2,2,2
78667-1788,35.0,1,1,1,1,1,1,1,1
78610-0002,35.0,1,1,1,1,1,1,1,1
09588,25.0,1,1,1,1,1,1,1,1
78709-0697,25.0,1,1,1,1,1,1,1,1
54956,21.0,1,1,1,1,1,1,1,1
29217,25.0,1,1,1,1,1,1,1,1
29217,34.0,1,1,1,1,1,1,1,1
78045-6420,2.0,2,2,2,2,2,2,2,2
78045-6420,7.0,2,2,2,2,2,2,2,2
78045-6420,12.0,1,1,1,1,1,1,1,1
78045-6420,22.0,2,2,2,2,2,2,2,2
78045-6420,25.0,1,1,1,1,1,1,1,1
78045-6420,31.0,1,1,1,1,1,1,1,1
78045-6420,32.0,1,1,1,1,1,1,1,1
07945,25.0,1,1,1,1,1,1,1,1
07945,28.0,1,1,1,1,1,1,1,1
65265,35.0,1,1,1,1,1,1,1,1
78610-9527,7.0,1,1,1,1,1,1,1,1
78610-9527,35.0,1,1,1,1,1,1,1,1
21401-0000,35.0,1,1,1,1,1,1,1,1
78666-0922,25.0,1,1,1,1,1,1,1,1
78654-1234,25.0,1,1,1,1,1,1,1,1
78654-1234,26.0,1,1,1,1,1,1,1,1
95401,11.0,10,10,10,10,10,10,10,10
95401,16.0,2,2,2,2,2,2,2,2
95401,35.0,1,1,1,1,1,1,1,1
79766-0000,25.0,1,1,1,1,1,1,1,1
78620-1068,35.0,1,1,1,1,1,1,1,1
71526,21.0,1,1,1,1,1,1,1,1
86315-0000,2.0,1,1,1,1,1,1,1,1
86315-0000,4.0,1,1,1,1,1,1,1,1
86315-0000,21.0,2,2,2,2,2,2,2,2
86315-0000,24.0,1,1,1,1,1,1,1,1
86315-0000,25.0,1,1,1,1,1,1,1,1
86315-0000,30.0,1,1,1,1,1,1,1,1
86315-0000,32.0,2,2,2,2,2,2,2,2
10028,35.0,1,1,1,1,1,1,1,1
78424,25.0,1,1,1,1,1,1,1,1
94930-1310,21.0,1,1,1,1,1,1,1,1
60618-0000,10.0,1,1,1,1,1,1,1,1
60618-0000,17.0,1,1,1,1,1,1,1,1
60618-0000,25.0,1,1,1,1,1,1,1,1
28262,18.0,1,1,1,1,1,1,1,1
28262,25.0,1,1,1,1,1,1,1,1
91202,35.0,1,1,1,1,1,1,1,1
78667-0046,13.0,1,1,1,1,1,1,1,1
78667-0046,25.0,1,1,1,1,1,1,1,1
78667-0046,36.0,1,1,1,1,1,1,1,1
98107,25.0,1,1,1,1,1,1,1,1
48812,21.0,2,2,2,2,2,2,2,2
48812,28.0,1,1,1,1,1,1,1,1
66523,25.0,1,1,1,1,1,1,1,1
78737-4673,35.0,1,1,1,1,1,1,1,1
45610,27.0,1,1,1,1,1,1,1,1
45610,35.0,1,1,1,1,1,1,1,1
78926,25.0,1,1,1,1,1,1,1,1
78620-1634,25.0,1,1,1,1,1,1,1,1
23521,25.0,1,1,1,1,1,1,1,1
78620-5294,21.0,1,1,1,1,1,1,1,1
85023,25.0,1,1,1,1,1,1,1,1
92679-0000,25.0,1,1,1,1,1,1,1,1
09587-5420,25.0,1,1,1,1,1,1,1,1
78709-0695,25.0,1,1,1,1,1,1,1,1
76576,21.0,1,1,1,1,1,1,1,1
78764-3913,25.0,2,2,2,2,2,2,2,2
78606-0000,35.0,1,1,1,1,1,1,1,1
78640-4402,21.0,1,1,1,1,1,1,1,1
78667-1569,21.0,1,1,1,1,1,1,1,1
78610-2775,5.0,1,1,1,1,1,1,1,1
78610-2775,21.0,1,1,1,1,1,1,1,1
75667-0000,25.0,1,1,1,1,1,1,1,1
78676-2208,25.0,1,1,1,1,1,1,1,1
96427-1007,25.0,1,1,1,1,1,1,1,1
78676-6014,35.0,1,1,1,1,1,1,1,1
78610-0539,27.0,1,1,1,1,1,1,1,1
78610-0539,35.0,1,1,1,1,1,1,1,1
60914,21.0,1,1,1,1,1,1,1,1
70250,25.0,1,1,1,1,1,1,1,1
78620-1222,25.0,1,1,1,1,1,1,1,1
78620-0094,35.0,1,1,1,1,1,1,1,1
75841,35.0,1,1,1,1,1,1,1,1
78667-0721,35.0,1,1,1,1,1,1,1,1
44532,25.0,1,1,1,1,1,1,1,1
78620-0442,35.0,1,1,1,1,1,1,1,1
99021,21.0,1,1,1,1,1,1,1,1
09824-0009,25.0,1,1,1,1,1,1,1,1
99016,25.0,1,1,1,1,1,1,1,1
99016,30.0,1,1,1,1,1,1,1,1
19081,23.0,1,1,1,1,1,1,1,1
19081,25.0,1,1,1,1,1,1,1,1
19081,35.0,1,1,1,1,1,1,1,1
60045,19.0,1,1,1,1,1,1,1,1
60045,25.0,1,1,1,1,1,1,1,1
60045,31.0,4,4,4,4,4,4,4,4
78708-0000,25.0,1,1,1,1,1,1,1,1
78708-0000,31.0,1,1,1,1,1,1,1,1
55057-0000,35.0,2,2,2,2,2,2,2,2
03031,19.0,1,1,1,1,1,1,1,1
03031,35.0,1,1,1,1,1,1,1,1
14586,25.0,1,1,1,1,1,1,1,1
78715-1112,11.0,1,1,1,1,1,1,1,1
78715-1112,25.0,1,1,1,1,1,1,1,1
23661-0000,4.0,21,21,21,21,21,21,21,21
23661-0000,5.0,1,1,1,1,1,1,1,1
23661-0000,25.0,1,1,1,1,1,1,1,1
23661-0000,30.0,1,1,1,1,1,1,1,1
23661-0000,32.0,1,1,1,1,1,1,1,1
75090-0000,25.0,1,1,1,1,1,1,1,1
78620-1193,35.0,1,1,1,1,1,1,1,1
39215,35.0,1,1,1,1,1,1,1,1
85080,35.0,1,1,1,1,1,1,1,1
78610-5758,25.0,1,1,1,1,1,1,1,1
78652-0866,25.0,1,1,1,1,1,1,1,1
78619-0316,35.0,1,1,1,1,1,1,1,1
78640-1993,22.0,1,1,1,1,1,1,1,1
78640-1993,25.0,1,1,1,1,1,1,1,1
30269-0000,25.0,1,1,1,1,1,1,1,1
46440,4.0,1,1,1,1,1,1,1,1
46440,5.0,2,2,2,2,2,2,2,2
46440,6.0,11,11,11,11,11,11,11,11
46440,11.0,6,6,6,6,6,6,6,6
46440,12.0,232,232,232,232,232,232,232,232
46440,13.0,2,2,2,2,2,2,2,2
46440,24.0,2,2,2,2,2,2,2,2
46440,25.0,3,3,3,3,3,3,3,3
46440,26.0,3,3,3,3,3,3,3,3
46440,33.0,7,7,7,7,7,7,7,7
76121,11.0,1,1,1,1,1,1,1,1
46049,11.0,1,1,1,1,1,1,1,1
46049,22.0,1,1,1,1,1,1,1,1
46049,24.0,1,1,1,1,1,1,1,1
80421,10.0,1,1,1,1,1,1,1,1
80421,11.0,1,1,1,1,1,1,1,1
80421,17.0,1,1,1,1,1,1,1,1
2134,6.0,12,12,12,12,12,12,12,12
2134,11.0,1,1,1,1,1,1,1,1
2134,12.0,21,21,21,21,21,21,21,21
2134,24.0,11,11,11,11,11,11,11,11
2134,26.0,2,2,2,2,2,2,2,2
2134,33.0,10,10,10,10,10,10,10,10
76181,11.0,5,5,5,5,5,5,5,5
76409,4.0,1,1,1,1,1,1,1,1
76409,11.0,1,1,1,1,1,1,1,1
76409,13.0,2,2,2,2,2,2,2,2
76409,25.0,1,1,1,1,1,1,1,1
76409,28.0,1,1,1,1,1,1,1,1
9009,11.0,1,1,1,1,1,1,1,1
44445,11.0,2,2,2,2,2,2,2,2
44445,13.0,1,1,1,1,1,1,1,1
44445,21.0,1,1,1,1,1,1,1,1
9470,1.0,1,1,1,1,1,1,1,1
9470,2.0,1,1,1,1,1,1,1,1
9470,3.0,6289,6289,6289,6289,6289,6289,6289,6289
9470,4.0,26,26,26,26,26,26,26,26
9470,5.0,3,3,3,3,3,3,3,3
9470,11.0,1,1,1,1,1,1,1,1
9470,13.0,3,3,3,3,3,3,3,3
9470,17.0,1,1,1,1,1,1,1,1
9470,25.0,2,2,2,2,2,2,2,2
9470,26.0,2,2,2,2,2,2,2,2
9470,30.0,1,1,1,1,1,1,1,1
9470,32.0,1,1,1,1,1,1,1,1
75454,5.0,1,1,1,1,1,1,1,1
75454,10.0,1,1,1,1,1,1,1,1
75454,11.0,1,1,1,1,1,1,1,1
75454,27.0,2,2,2,2,2,2,2,2
49085,11.0,1,1,1,1,1,1,1,1
74049,11.0,6,6,6,6,6,6,6,6
76408,6.0,2,2,2,2,2,2,2,2
76408,11.0,3,3,3,3,3,3,3,3
76408,12.0,267,267,267,267,267,267,267,267
76408,13.0,1,1,1,1,1,1,1,1
76408,24.0,4,4,4,4,4,4,4,4
76408,25.0,2,2,2,2,2,2,2,2
76408,26.0,3,3,3,3,3,3,3,3
76408,33.0,14,14,14,14,14,14,14,14
76136,4.0,1,1,1,1,1,1,1,1
76136,11.0,1,1,1,1,1,1,1,1
60624,11.0,2,2,2,2,2,2,2,2
89523,11.0,1,1,1,1,1,1,1,1
29860,11.0,1,1,1,1,1,1,1,1
76746,6.0,1,1,1,1,1,1,1,1
76746,11.0,10,10,10,10,10,10,10,10
76746,12.0,188,188,188,188,188,188,188,188
76439,11.0,1,1,1,1,1,1,1,1
76439,21.0,1,1,1,1,1,1,1,1
50588,11.0,1,1,1,1,1,1,1,1
79476,11.0,1,1,1,1,1,1,1,1
50677,11.0,1,1,1,1,1,1,1,1
50677,19.0,1,1,1,1,1,1,1,1
76149,5.0,1,1,1,1,1,1,1,1
76149,6.0,64,64,64,64,64,64,64,64
76149,11.0,4,4,4,4,4,4,4,4
76149,12.0,9,9,9,9,9,9,9,9
76149,21.0,1,1,1,1,1,1,1,1
76149,24.0,1,1,1,1,1,1,1,1
76149,25.0,605,605,605,605,605,605,605,605
76149,33.0,4,4,4,4,4,4,4,4
76097,11.0,1,1,1,1,1,1,1,1
76097,17.0,1,1,1,1,1,1,1,1
72031,8.0,2,2,2,2,2,2,2,2
72031,11.0,1,1,1,1,1,1,1,1
80827,11.0,2,2,2,2,2,2,2,2
76047,11.0,1,1,1,1,1,1,1,1
59057,11.0,1,1,1,1,1,1,1,1
59057,26.0,1,1,1,1,1,1,1,1
59057,30.0,1,1,1,1,1,1,1,1
27609,11.0,1,1,1,1,1,1,1,1
27609,13.0,1,1,1,1,1,1,1,1
27609,19.0,1,1,1,1,1,1,1,1
99206,11.0,1,1,1,1,1,1,1,1
8085,7.0,1,1,1,1,1,1,1,1
8085,11.0,1,1,1,1,1,1,1,1
37343,3.0,1,1,1,1,1,1,1,1
37343,11.0,1,1,1,1,1,1,1,1
37343,13.0,2,2,2,2,2,2,2,2
37343,14.0,1,1,1,1,1,1,1,1
37343,26.0,1,1,1,1,1,1,1,1
28545,11.0,1,1,1,1,1,1,1,1
81215,11.0,2,2,2,2,2,2,2,2
79049,11.0,1,1,1,1,1,1,1,1
7002,11.0,1,1,1,1,1,1,1,1
67123,11.0,1,1,1,1,1,1,1,1
4444,3.0,2,2,2,2,2,2,2,2
4444,6.0,11,11,11,11,11,11,11,11
4444,11.0,1,1,1,1,1,1,1,1
4444,12.0,30,30,30,30,30,30,30,30
4444,24.0,377,377,377,377,377,377,377,377
4444,25.0,1,1,1,1,1,1,1,1
4444,26.0,17,17,17,17,17,17,17,17
4444,32.0,1,1,1,1,1,1,1,1
4444,33.0,5,5,5,5,5,5,5,5
76095,3.0,2,2,2,2,2,2,2,2
76095,4.0,1,1,1,1,1,1,1,1
76095,6.0,476,476,476,476,476,476,476,476
76095,11.0,1,1,1,1,1,1,1,1
76095,12.0,8,8,8,8,8,8,8,8
76095,13.0,1,1,1,1,1,1,1,1
76095,23.0,1,1,1,1,1,1,1,1
76095,24.0,8,8,8,8,8,8,8,8
76095,25.0,4,4,4,4,4,4,4,4
76095,30.0,23,23,23,23,23,23,23,23
76095,33.0,70,70,70,70,70,70,70,70
76096,11.0,4,4,4,4,4,4,4,4
76096,12.0,1,1,1,1,1,1,1,1
76076,11.0,312,312,312,312,312,312,312,312
76463,11.0,1,1,1,1,1,1,1,1
67665,11.0,1,1,1,1,1,1,1,1
19703,11.0,1,1,1,1,1,1,1,1
2169,11.0,4,4,4,4,4,4,4,4
2169,16.0,35,35,35,35,35,35,35,35
2169,19.0,2,2,2,2,2,2,2,2
2169,23.0,3746,3746,3746,3746,3746,3746,3746,3746
79838,3.0,1,1,1,1,1,1,1,1
79838,13.0,1,1,1,1,1,1,1,1
79838,16.0,4552,4552,4552,4552,4552,4552,4552,4552
79838,19.0,1,1,1,1,1,1,1,1
79838,23.0,14,14,14,14,14,14,14,14
79838,27.0,1,1,1,1,1,1,1,1
79901,16.0,48,48,48,48,48,48,48,48
79901,23.0,2,2,2,2,2,2,2,2
79905-0000,11.0,1,1,1,1,1,1,1,1
79905-0000,16.0,12,12,12,12,12,12,12,12
79905-0000,23.0,1178,1178,1178,1178,1178,1178,1178,1178
79853,16.0,114,114,114,114,114,114,114,114
79853,23.0,8,8,8,8,8,8,8,8
79923,16.0,271,271,271,271,271,271,271,271
79923,23.0,15,15,15,15,15,15,15,15
79996,16.0,236,236,236,236,236,236,236,236
79996,23.0,8,8,8,8,8,8,8,8
79996,29.0,1,1,1,1,1,1,1,1
79997,11.0,1,1,1,1,1,1,1,1
79997,16.0,2,2,2,2,2,2,2,2
95407,16.0,2,2,2,2,2,2,2,2
95407,23.0,406,406,406,406,406,406,406,406
79849-0000,6.0,1,1,1,1,1,1,1,1
79849-0000,11.0,1,1,1,1,1,1,1,1
79849-0000,16.0,519,519,519,519,519,519,519,519
79849-0000,23.0,5,5,5,5,5,5,5,5
79849-0000,25.0,1,1,1,1,1,1,1,1
79849-0000,28.0,1,1,1,1,1,1,1,1
79913,16.0,44,44,44,44,44,44,44,44
79913,23.0,2,2,2,2,2,2,2,2
79901-0000,2.0,1,1,1,1,1,1,1,1
79901-0000,3.0,6,6,6,6,6,6,6,6
79901-0000,5.0,3,3,3,3,3,3,3,3
79901-0000,16.0,1,1,1,1,1,1,1,1
79901-0000,24.0,4,4,4,4,4,4,4,4
79901-0000,26.0,1,1,1,1,1,1,1,1
79901-0000,30.0,4,4,4,4,4,4,4,4
79901-0000,32.0,11,11,11,11,11,11,11,11
79901-0000,33.0,3,3,3,3,3,3,3,3
75248-0000,16.0,69,69,69,69,69,69,69,69
79913-0000,23.0,177,177,177,177,177,177,177,177
79853-0000,9.0,1,1,1,1,1,1,1,1
79853-0000,16.0,52,52,52,52,52,52,52,52
79853-0000,23.0,4,4,4,4,4,4,4,4
79853-0000,32.0,1,1,1,1,1,1,1,1
79915-0000,2.0,1,1,1,1,1,1,1,1
79915-0000,13.0,1,1,1,1,1,1,1,1
79915-0000,16.0,1,1,1,1,1,1,1,1
79915-0000,22.0,1,1,1,1,1,1,1,1
79915-0000,31.0,1,1,1,1,1,1,1,1
79915-0000,35.0,1,1,1,1,1,1,1,1
37920,16.0,3,3,3,3,3,3,3,3
79941-0000,5.0,1,1,1,1,1,1,1,1
79941-0000,16.0,60,60,60,60,60,60,60,60
79941-0000,23.0,1,1,1,1,1,1,1,1
79941-0000,27.0,1,1,1,1,1,1,1,1
79904-0000,4.0,1,1,1,1,1,1,1,1
79904-0000,16.0,57,57,57,57,57,57,57,57
79904-0000,23.0,7,7,7,7,7,7,7,7
79904-0000,24.0,1,1,1,1,1,1,1,1
79904-0000,28.0,1,1,1,1,1,1,1,1
79904-0000,30.0,1,1,1,1,1,1,1,1
79938-0000,16.0,1,1,1,1,1,1,1,1
79942-0000,16.0,7,7,7,7,7,7,7,7
79942-0000,23.0,172,172,172,172,172,172,172,172
79836-0000,16.0,118,118,118,118,118,118,118,118
79836-0000,23.0,102,102,102,102,102,102,102,102
79917,7.0,1,1,1,1,1,1,1,1
79917,16.0,18,18,18,18,18,18,18,18
79917,31.0,1,1,1,1,1,1,1,1
79920,16.0,26,26,26,26,26,26,26,26
79920,23.0,1,1,1,1,1,1,1,1
79920,24.0,1,1,1,1,1,1,1,1
79903-0000,16.0,46,46,46,46,46,46,46,46
79903-0000,23.0,1,1,1,1,1,1,1,1
79902-0000,11.0,1,1,1,1,1,1,1,1
79902-0000,16.0,31,31,31,31,31,31,31,31
79821-0000,16.0,35,35,35,35,35,35,35,35
79944,16.0,1,1,1,1,1,1,1,1
98374-0000,16.0,1,1,1,1,1,1,1,1
79932-2415,16.0,1,1,1,1,1,1,1,1
95212,23.0,1,1,1,1,1,1,1,1
78666-7725,16.0,6,6,6,6,6,6,6,6
78666-7725,23.0,19,19,19,19,19,19,19,19
79929-0000,11.0,1,1,1,1,1,1,1,1
79929-0000,13.0,1,1,1,1,1,1,1,1
79929-0000,16.0,216,216,216,216,216,216,216,216
79929-0000,19.0,2,2,2,2,2,2,2,2
79929-0000,23.0,11,11,11,11,11,11,11,11
79995,16.0,76,76,76,76,76,76,76,76
79995,28.0,1,1,1,1,1,1,1,1
79996-0000,16.0,64,64,64,64,64,64,64,64
79996-0000,23.0,1,1,1,1,1,1,1,1
79968,16.0,1,1,1,1,1,1,1,1
29512-3825,23.0,1,1,1,1,1,1,1,1
79898,16.0,1,1,1,1,1,1,1,1
98465-0000,9.0,1,1,1,1,1,1,1,1
98465-0000,16.0,19,19,19,19,19,19,19,19
98465-0000,23.0,84,84,84,84,84,84,84,84
79929,16.0,1,1,1,1,1,1,1,1
79929,30.0,2,2,2,2,2,2,2,2
08511,23.0,1,1,1,1,1,1,1,1
79927-3010,16.0,1,1,1,1,1,1,1,1
95409-0000,16.0,45,45,45,45,45,45,45,45
79995-0000,16.0,4,4,4,4,4,4,4,4
79995-0000,23.0,1,1,1,1,1,1,1,1
79955-0000,16.0,12,12,12,12,12,12,12,12
79955-0000,23.0,1,1,1,1,1,1,1,1
79946,16.0,1,1,1,1,1,1,1,1
13077,16.0,2,2,2,2,2,2,2,2
79906-9998,16.0,1,1,1,1,1,1,1,1
79906-9998,23.0,2,2,2,2,2,2,2,2
79919,16.0,1,1,1,1,1,1,1,1
79919,18.0,1,1,1,1,1,1,1,1
27893,16.0,2,2,2,2,2,2,2,2
79950-0000,16.0,5,5,5,5,5,5,5,5
79950-0000,23.0,1,1,1,1,1,1,1,1
79943-0000,23.0,1,1,1,1,1,1,1,1
84405-0000,23.0,1,1,1,1,1,1,1,1
70662,11.0,1,1,1,1,1,1,1,1
70662,16.0,1,1,1,1,1,1,1,1
70662,19.0,972,972,972,972,972,972,972,972
79372,16.0,34,34,34,34,34,34,34,34
79372,23.0,4,4,4,4,4,4,4,4
79997-0000,16.0,1,1,1,1,1,1,1,1
79997-0000,28.0,1,1,1,1,1,1,1,1
40241,16.0,1,1,1,1,1,1,1,1
37043-0000,16.0,1,1,1,1,1,1,1,1
79948-1550,16.0,1,1,1,1,1,1,1,1
79948-1550,26.0,1,1,1,1,1,1,1,1
06234,23.0,1,1,1,1,1,1,1,1
79853-0965,16.0,26,26,26,26,26,26,26,26
79853-0965,23.0,3,3,3,3,3,3,3,3
79853-0965,34.0,1,1,1,1,1,1,1,1
79949,16.0,1,1,1,1,1,1,1,1
79949,30.0,1,1,1,1,1,1,1,1
79949,34.0,1,1,1,1,1,1,1,1
55369,16.0,21,21,21,21,21,21,21,21
55369,23.0,4,4,4,4,4,4,4,4
79952,16.0,1,1,1,1,1,1,1,1
87375,16.0,1,1,1,1,1,1,1,1
79997-1713,16.0,1,1,1,1,1,1,1,1
09716-0112,16.0,1,1,1,1,1,1,1,1
44138-0060,16.0,17,17,17,17,17,17,17,17
79954,16.0,1,1,1,1,1,1,1,1
79905-7702,2.0,1,1,1,1,1,1,1,1
79905-7702,8.0,1,1,1,1,1,1,1,1
79905-7702,9.0,1,1,1,1,1,1,1,1
79905-7702,11.0,1,1,1,1,1,1,1,1
79905-7702,16.0,1,1,1,1,1,1,1,1
79905-7702,18.0,1,1,1,1,1,1,1,1
79905-7702,29.0,1,1,1,1,1,1,1,1
79905-7702,31.0,1,1,1,1,1,1,1,1
79905-7702,36.0,1,1,1,1,1,1,1,1
77304-0000,16.0,1,1,1,1,1,1,1,1
87124-5017,16.0,1,1,1,1,1,1,1,1
79996-7643,16.0,1,1,1,1,1,1,1,1
49022,16.0,2,2,2,2,2,2,2,2
17315,4.0,1,1,1,1,1,1,1,1
17315,6.0,1,1,1,1,1,1,1,1
17315,16.0,2,2,2,2,2,2,2,2
93505,10.0,1,1,1,1,1,1,1,1
93505,16.0,1,1,1,1,1,1,1,1
93505,30.0,1,1,1,1,1,1,1,1
11434,16.0,1,1,1,1,1,1,1,1
13603-2076,16.0,1,1,1,1,1,1,1,1
07083,3.0,1,1,1,1,1,1,1,1
07083,16.0,4,4,4,4,4,4,4,4
79911-0000,23.0,1,1,1,1,1,1,1,1
79853-5676,16.0,1,1,1,1,1,1,1,1
91803-0000,16.0,18,18,18,18,18,18,18,18
79923-0000,16.0,1,1,1,1,1,1,1,1
35504,23.0,1,1,1,1,1,1,1,1
79836-1334,23.0,1,1,1,1,1,1,1,1
79849-0280,16.0,1,1,1,1,1,1,1,1
79936-3035,16.0,1,1,1,1,1,1,1,1
92064-1210,16.0,1,1,1,1,1,1,1,1
92064-1210,36.0,1,1,1,1,1,1,1,1
70056-0000,16.0,1,1,1,1,1,1,1,1
09620-0008,3.0,1,1,1,1,1,1,1,1
09620-0008,10.0,3,3,3,3,3,3,3,3
